,index,comment,label
792,792,mình thấy nhiều người đánh giá chụp hình xấu máy lag nhưng nhìn lại giá tiền đi các bạn với giá như vậy là ổn rồi mấy bạn thích mượt mà và chụp ảnh đẹp thì mua nổi iphone x mà xài tiền ít mà đòi hít dầu thơm tui xài thấy bình thường mà bớt coi đồng tiền như bánh xe bò đi,"tensor([-1.,  1., -1., -1.,  2.,  1.,  2., -1., -1., -1.])"
793,793,các bác nghĩ sao chứ máy nhận ngày 34 đến nay gần 2 tuần máy dùng ổn định cày game trâu bò,"tensor([-1., -1., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
794,794,dùng được 1tháng mọi cái đều ổn  duy nhất bắt mạng 4g một lúc lâu sau bị ngắt mạng chuyển sang giờđang chơi game bị thua oan thật sự cái này rất ức chếmong realme khắc phục lỗi này trong bản cập nhật sắp tới,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
795,795,máy cảm biến vân tay hơi kém còn về pin và hoạt động thì ổn chơi các tựa game trung bình khá ngon cò came thì mình thấy tạm ổn,"tensor([ 0.,  2., -1.,  1., -1.,  0., -1., -1., -1., -1.])"
796,796,mua  được  1 thángdùng rất ngonpin 2 ngay xạc lần dù chơi 2424tuyệt vờikhông hiểu sao nhiều người đánh giáthấp,"tensor([ 0., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
797,797,phục vụ tốt thiết kế nguyên khối sang trọng pin xài ổn định 1 ngày  màn hình sáng hiển thị tốt camera kép chụp hình xóa phông tuyệt vời sản phẩm đáng mua đáng tiền,"tensor([ 0.,  0.,  0., -1.,  0., -1.,  0.,  0.,  0., -1.])"
798,798,vân tay không xài đượcmở khóa bằng  khuông mặt mắt nhắm vẫn mở khóa camera thua xa các dòng tầm trung của các hãng khác,"tensor([-1.,  1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
799,799,qua 30 ngày sử dụng thì máy bắt đầu rè lúc nhỏ lúc lớn nói chung là cảm thấy phiền vì quá ồn,"tensor([-1., -1., -1.,  1.,  1., -1., -1., -1., -1., -1.])"
800,800,ko chơi game  gì  mà máy dùng đơ pin không như mong đới  để qua đệm không dùng gi củng hao phin mạnh,"tensor([ 1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
801,801,máy vừa tay thiết kế đẹp pin vừa đủ máy không bị nóng camera và màn hình siêu đẹp màu máy đẹp  máy nhiều tính năng hiện đại nhưng chip không mạnh lắm cảm biến vân tay hơi chậm nhưng cũng có nhận diện gương mặt bù lại nói chung 4 sao cho những ai cần chơi game đồ họa cao  còn không chơi hoặc chơi ở mức trung bình thì phải nói là tuyệt vời cho 5 sao,"tensor([ 2.,  0.,  0.,  2., -1.,  2., -1.,  0., -1., -1.])"
802,802,ứng dụng có sẵn của a31 có chức năng ghi âm google drive google maps không ạ? mìn mới lấy máy về test thì không có những ứng dụng này những dòng galaxy khác thì lại có,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
803,803,mua ngay 83 xài tới nai tôt mình không chơi game  chỉ zalo facebook yutout wf mạnh lam 4 g khỏi chê luôn còn bin xài vừa vừa tới 2 ngai ae nên mua,"tensor([ 0., -1., -1.,  0.,  0., -1., -1., -1., -1., -1.])"
804,804,nhiều lỗi cảm ứng kém đơ đơ mới mua 1 tháng mà điên người không chịu được thích thì chả bật cũng sáng không thích thì bật cũng không sáng,"tensor([-1., -1., -1.,  1.,  1.,  1., -1.,  1., -1., -1.])"
805,805,mình vừa mua sản phẩm được 1 tuần đập hộp 3 lần mới được điện thoại ưng ý,"tensor([-1., -1., -1., -1.,  1., -1., -1., -1., -1., -1.])"
806,806,mình mới mua hôm qua sản phẩm cũng được trong tầm giá sóng thua con f11 pro đang dùng màn hình cũng không đẹp bằng dòng này chưa phải dòng cao cấp  nói chung dùng với công việc bình thường cũng được pin chưa test được đang sạc lần đầu chưa đầy,"tensor([ 2., -1., -1.,  1.,  2., -1.,  2.,  1., -1., -1.])"
807,807,pin 6000 sạc không biet  bao giờ  mới đầy  hơn 3tr ram có 3g thất vọng  thật sự  tầm giá này đầy máy dùng ngon hơn ,"tensor([ 1., -1., -1., -1.,  1.,  1.,  1., -1., -1., -1.])"
808,808,mua máy này về chủ yếu xài zalo với facebook thôi mà mạng wifi 2424 điện thoại khác nhắn tin qua vẫn không nhận được khi nào mở máy lên vào ứng dụng mới nhận được là sao  chỉ gọi  được  như điện thoại bấm  khi nào mở mái lên thì mới xài  được  thui còn nếu tắt thì ai nhắn tin zalo facebook cũng không biết ,"tensor([-1., -1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
809,809,máy sử dụng rất tốt nhưng có anh chị nào biết mởtắt nfc v19 chỉ cho emvới  mò sáng giờ vẫn chưa biết cách mở nfc,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
810,810,"cập nhật lên miu 11 kết nối wifi và dữ liệu cực chậm
pin 4000 mà tuột ngah hơn pin samsung 2000
vừa sạc xong tút sạc chs một tẻo là mất 20","tensor([ 1., -1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
811,811,điện thoại mượt mà chụp ảnh rất đẹp sạc pin rất nhanh nhận diện vân tay gương mặt cũng nhanh nói chung so với số tiền bỏ ra không có gì phải xoắn cả rất tuyệt vời không hiểu tại sao nhiều người chê nó,"tensor([ 0.,  0., -1.,  0.,  0.,  0.,  0., -1., -1., -1.])"
812,812,mới mua hôm qua máy xài mượt pin tạm được camera chụp đẹp nhân viên tư vấn nhiệt tình chị hiền với chị ngộ tư vấn rất nhiệt tình cám ơn hai chị rất nhiều,"tensor([ 2.,  0., -1., -1., -1.,  0., -1., -1.,  0., -1.])"
813,813,mới mua em này pin thật sự rất trâu chế độ chụp đêm quá vượt bật so với thế hệ cũ nhân viên ở thị xã ninh hòa tư vấn nhiệt tình ân cần,"tensor([ 0.,  0., -1., -1., -1., -1., -1., -1.,  0., -1.])"
814,814,thiết kế đegpj dù pin lớn 5000 nhưng máy vẫn gọn gàng và vựa vặn trong lòng bàn tay máy hỗ trợ sạc nhanh nên cũng rút ngắn thời gian sạc pin camera chụp ảnh sắc nét,"tensor([ 0.,  0.,  0., -1., -1., -1., -1., -1., -1., -1.])"
815,815,đt xài cũng ok ok mược mà nhưng hơi tốn pin nha ảnh chụp đẹp ok ai nói đt bị lang nhưng tui thấy  không  có hiện tượng nầy nha,"tensor([ 1.,  0., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
816,816,sau hơn 6 tháng sử dụng máy bị giật lang rất khó chịu vào facebook messenger zalo thôi mà cũng bị đơ 1 lúc pin tạm ổn,"tensor([ 2., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
817,817,mua được 1 ngày sạc được 80 củ sạc nóng ran lên bắt nguồn lên vù vù 100pin báo ảo thất vọng quá ai định mua bù thêm mua xr mà dùng quá ok luôn,"tensor([ 1., -1., -1., -1.,  1., -1., -1., -1., -1., -1.])"
818,818,sản phẩm tuyến đẹp hàng việt nam chất lượng cao những đó sang mang hình hỏi thấp,"tensor([-1., -1.,  0., -1., -1., -1., -1.,  1.,  0., -1.])"
819,819,dùng tầm 10 ngày thì mới vừa sạc thì pin lại báo còn 98hôm vừa rồi đổi 1 con vì mạng vào chập chờn ngán,"tensor([ 1., -1., -1.,  1.,  1., -1., -1., -1., -1., -1.])"
820,820,thất vọng quá máy nào bóc ra cũng lỗi sim vina không chạy được 4g bác nào dùng sim vina mà trót mua rồi thì mang máy ra đổi ngay nhé,"tensor([-1., -1., -1.,  1.,  1., -1., -1., -1., -1., -1.])"
821,821,"cưng smartphone như cưng trứng hihihi
các bạn nên dùng cường lực và ốp để dùng cho mới nha ","tensor([-1., -1.,  0., -1.,  0., -1., -1., -1., -1., -1.])"
822,822, sản phẩm  chất lượng rất ok giá tốt vẫn trải nghiệm đầy đủ các tính năng như camera kép chụp xóa phông hệ điều hành mượt mà pin rất ôn và cấu hình vẫn còn rất mạnh nv tư vấn nhiệt tình gói quà đẹp,"tensor([ 0.,  0., -1., -1.,  0.,  0.,  0., -1.,  0., -1.])"
823,823,máy t cứ bị lỗi phần camera và thư việnrất chi là khó chịu máy bằng cả tháng lương mà giờ nhiều lỗi vặt như này thì làm sao còn tin dùng được nữa,"tensor([-1., -1., -1., -1.,  1.,  1.,  2., -1., -1., -1.])"
824,824,ad cho hoi tại sao máy tôi ms mua  được  2 tuần khi dùng nghe nhạc cắm tai nghe vào nghe rồi tswts màn hình đi thì chỉ  được  2 đến 3 phút sau là tự tịt rồi khoảng 10 phút sau lại có nhạc,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
825,825,"sạc được 76 báo đầy hay báo lỗi nóng máy
 máy việt nam luôn dởm hối hận khi mua","tensor([ 1., -1., -1., -1.,  1.,  1., -1., -1.,  1., -1.])"
826,826,pin gì mà tuột nhanh dữ vậy để qua đêm mà tụt hơn 10 dù đã tắt hết ứng dụng và tiết kiệm pin hiệu quả nhất cx không được cái này là do máy hay phần mềm vậy cần có cách khắc phục chứ tuột như vậy thì mua máy 4500 mah như 3000mah,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
827,827,ai biết dòng tui khoanh màu cam nghĩa là sao không vậy lần đầu xài xiaomi ngơ quá hic,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
828,828,máy chơi liên quân lâu lâu cứ bị mất mạng không hiểu luônmạng thì tốc độ cao mà vẫn kết nối lại,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
829,829,chơi liên quân lag vl ai mia để chơi lq thì kog lên mua mình thấy con oppo f11 chơi liên quân phên hơn nhiều,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
830,830,dùng  được  1t mọi thứ ok với mức ja đo nhưng way video bị đơ máy đổi sang con khác vẫn vậy,"tensor([-1., -1., -1., -1.,  0.,  1.,  2., -1., -1., -1.])"
831,831,máy dùng tốt  lấy máy hôm 105  máy dùng đầm tay tuy hơi nặng nhưng không bị khó chịu ,"tensor([-1., -1.,  0., -1.,  0., -1., -1., -1., -1., -1.])"
832,832,tất cả các chức năng đều rất ok chỉ có mỗi cái loa và mic là dỡ nhất loa và mic nhại lại tiếng nói rất là ồn không nghe được gì cả tôi đã đổi máy mới khác và thử tất cả các máy iphone 11 khác cũng đều bị như vậy khi gọi zalo facebook hay face  thời gian  gì cũng đều bị hết chỉ có gọi thoại bình thường là không bị thôi  1 lời khuyên chân thành khi ai muốn mua con iphone 11  iphone 11 pro max này thì đừng nên  mua vì sẽ hối hận đấy nếu không tin tôi,"tensor([-1., -1., -1.,  1.,  1.,  0., -1., -1., -1., -1.])"
833,833,mới mua tối hôm qua! phân vân trong tầm giá cuối cùng ra cữa hàng trải nghiệm thấy ok!  pin 4k màn full hd chip 660 ! xài iphone qua con này thấy con iphone đã quá già cho tới thời điểm này!  nói chung oppo samsung hay gì tầm giá 5tr này redmi note 7 ăn đức!  theo mình trải nghiệm thôi,"tensor([-1., -1., -1., -1.,  0.,  0.,  2.,  0.,  0., -1.])"
834,834,"sản phẩm tốt  dùng ok cam chụp siêu đẹp
pin tốt
thấy cấu hình cao chơi game mượt","tensor([ 0.,  0., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
835,835,máy mua hơn 1 tháng lúc cần chụp ảnh gấp thì nó lỗi camera giờ giải quyết như nào đây ad,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
836,836,thiết kế máy đẹp nhưng dễ bám vân tay khó lau sạch camera ok so với tầm giá hiệu năng cùng vậy cái chính khiến tôi mua là do ios bảo mật tốt hồi trước xài s7 edge bị hack tài khoản facebook nên đổi sang ios cho đỡ,"tensor([-1.,  0.,  2.,  0., -1.,  0.,  2., -1., -1., -1.])"
837,837,quá tốt trong tầm giá mặc dù cụm cam dày quá dễ bị va chạm gây bong tróc nhưng cũng không ảnh hưởng gì đến chức năng máy,"tensor([-1., -1.,  1., -1.,  0., -1.,  2., -1., -1., -1.])"
838,838,"loa đàm thoại 2 chiều không thật
cả 2 đầu đều tưởng người nghe bị cảm cúm
loa ngoài nghe bị rè","tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
839,839,sao pin tụt nhanh zay ế mới mua được 2ngay vào facebook có 2tieng mà pin tụt 20phan trăm pin kì zay,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
840,840,mua hôm 16 tại đmx ngay ngã ba cây điệpdĩ an bình dương về là được update lên a10 hiện tại rất hài lòng về sản phẩm nhân viên trang trí hình như tên tuyết dán máy rất nhanh và đẹp không có miếng dán của máy nên chị cắt tay mà lại như miếng dán hãng sẽ ghé ủng hộ dài,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
841,841,máy lỗi không kết nối camera cả lô mặc dù đã được đổi con khác nhưng vẫn lỗi nản thật!,"tensor([-1., -1., -1., -1.,  1.,  1., -1., -1., -1., -1.])"
842,842,điện thoại xài rất tốt nhưng lâu lâu cũng xuất hiện nhiều lỗi nhưng cho mình hỏi về vấn đề pin là lúc tối là điện thoại mình còn 74 tới sáng còn 71 vậy có sao không,"tensor([ 2., -1., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
843,843,cho mk hỏi xíu mk mới mua chưa  được  một thanng nhưng tình trạng pin chỉ con 98 liệu có  được  đổi 1 đổi 1 k,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
844,844,oppo a31 với mức giá tầm trung nhưng cấu hình ở tầm cao máy xài mượt  chơi game tốtnhân viên tư vấn bán hàng nhiệt tình tư vấn ok,"tensor([-1., -1., -1., -1., -1.,  0.,  2., -1.,  0., -1.])"
845,845,"sản phẩm tuyệt vời dù còn một số lỗi
1cảm ứng 3 chạm là giật
2bắt wifi khá kém
còn đâu đều rata tuyệt vời","tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
846,846,khá lá đep dùng ổn trong tầm giá như vậy là được rồi có thương hiệu mong các  sản phẩm  nokia về sau cải thiện hơn về chip ram pin và tai nghe,"tensor([ 1., -1.,  0.,  1.,  0.,  1.,  2., -1.,  0., -1.])"
847,847,mình mua  được  3 ngày  mọi thứ đều ok  pin cực trâu nhưng cho mình hỏi sao lúc cắm sạc lúc thì máy chỉ hiển thị đang sạc nên rất lâu lên pin  mình rút ra cắm lại 23 lần thì máy mới hiện đang sạc nhanh  sạc  được  1 lúc mình kiểm tra thì lại mất sạc nhanh  ko biết có vấn đề gì không ạ!,"tensor([ 2., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
848,848,vân tay kémchánthất vọng,"tensor([-1., -1., -1.,  1.,  1., -1., -1., -1., -1., -1.])"
849,849,xài tháng đầu tiên thấy ổn địnhqua tháng thứ 2 lỗi kính thưa các kiểuvăng game đơ game lỗi chạm 2 lần không sáng màn hìnhlỗi loa trongbh xong về vẫn bị lạiko đổi trả hoặc hỗ trợ đổi máy đời khácko lẽ gởi đi bh mãiquá tệ cho 1 con máy mới ra,"tensor([-1., -1., -1.,  1.,  1.,  1., -1., -1.,  1., -1.])"
850,850,"rất đẹp và bự chơi game mựt cầm dừa tay phần mềm siêu đã ok 
hết
nếu có sai chính tả thì thông cảm 
xinh cảm ơn 
hè tui mới mua","tensor([-1., -1.,  0., -1., -1.,  0., -1., -1., -1., -1.])"
851,851,máy  gì  mà dùng 4g nóng quá trời quá đất mất mạng liên tục up lên andriod 10 chụp ảnh mất 5 pin và nóng nx không thể tin  được  ms mua  được  có 5 hôm mà phải đổi qua máy khác rùi,"tensor([ 1., -1., -1.,  1.,  1.,  1., -1., -1., -1., -1.])"
852,852,sau 3 ngày máy ngon pin khỏe chụp hình đẹp không có gì phải chê mỗi tội là màn hình hơi tối nhớ như a6 mà pin câu hình như a70 thì ngon,"tensor([ 0.,  0., -1., -1.,  0.,  1., -1.,  1., -1., -1.])"
853,853,mình dùng messenger bị lag hay bị tình trangh trêncòn lại ok mong phản hồi ạ,"tensor([-1., -1., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
854,854,cực kỳ tốt hàng trung quốc chất lượng caomua dùng đi ace  ở nhà cầy game  tầm giá này chả có máy nào theo kịp,"tensor([-1., -1.,  2., -1.,  0.,  0., -1., -1.,  0., -1.])"
855,855,mình ms mua hôm qua phải nói là rất tuyệt mình rất thích nhân viên cũng rất nhiệt tình nữa nên mua ở thế giới di động,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
856,856,mới lấy thêm 1 câybềnrẽđẹp và nhất là cách phục vụ của em gái nhân viên tên thuý tận tình và chu đáo,"tensor([-1., -1.,  0., -1.,  0., -1.,  0., -1.,  0., -1.])"
857,857,mới mua được 2 ngày cảm nhận tốt mẫu mã đẹp về sau nếu chất lượng tốt  bền cũng như với cái giá này thì quá ok mong là hàng vn chất lượng cao,"tensor([-1., -1.,  0., -1.,  0., -1.,  0., -1.,  0., -1.])"
